title,price,link,highlight
"Kids Case for LG G Pad 5 10.1 FHD 2019 Model LMT600, Light-Weight EVA Soft Foam ...","ETB 3029
",https://www.ubuy.et/en/product/1AEP78EG8-kids-friendly-case-for-lg-g-pad-5tm-10-1-fhd-2019-lm-t600-lm-t605-light-weight-eva-soft-foam-durable-rugged-shockproof-kidsproof-foldable,new
"Compatible with Earbuds Case Airpods 1 & 2, Creative Retro Records Design Vintage ...","ETB 2063
2502

",https://www.ubuy.et/en/product/1J0PKA4AK-ici-rencontrer-super-creative-retro-records-design-airpods-case-vintage-mapoo-airpods-accessories-soft-silicone-waterproof-shockproof-protective-case,new
"VGA to HDMI Adapter Cable, 4ft with Audio for PC, Laptop to Monitor, Display, HDTV","ETB 2941
",https://www.ubuy.et/en/product/1CDKTMRM-vga-to-hdmi-cable-vga-to-hdmi-adapter-cable-with-audio-for-connecting-old-pc-laptop-with-a-vga-outpu,existing
BM Premium NP-85 Battery for Fujifilm FinePix S1 SL240 SL260 SL280 SL300 SL305 ...,"ETB 2502
",https://www.ubuy.et/en/product/2404N5PY-bm-premium-np-85-battery-for-fujifilm-finepix-s1-sl240-sl260-sl280-sl300-sl305-sl1000-digital-camera,existing
LTLYH 7x5ft Winter Snow Forest Backdrop Snowy Scene Photo Christmas Backdrops for ...,"ETB 1624
2063

",https://www.ubuy.et/en/product/1NGEYWWYO-ltlyh-7x5ft-christmas-new-year-party-background-winter-landscape-backdrop-winter-forest-ice-and-snow-world-theme-baby-shower-banner-for-photography,existing
2 Pairs 6.5 Plastic Speaker Spacer Rings - Subwoofer Mid Range Custom Installation ...,"ETB 4231
",https://www.ubuy.et/en/product/1N0IQTRM-2-pairs-6-5-plastic-speaker-spacer-rings-subwoofer-mid-range-custom-installation-mounting-adapter,existing
mCover Hard Shell Case for New 2020 14 Lenovo IdeaPad Flex 5 -14 ARE05 81X2 AMD ...,"ETB 4815
",https://www.ubuy.et/en/product/2AY2ZBEW-mcover-hard-shell-case-for-new-2020-14-lenovo-ideapad-flex-5-14are05-81x2-amd-convertible-laptop-not,existing
Predator M.2 SSD 512GB GM7000 with DRAM Cache NVMe 1.4 2280 PCIe Gen4 4 Ultra high ...,"ETB 8358
",https://www.ubuy.et/en/product/3U9MTZ3VE-acer-predator-gm7000-2tb-gaming-ssd-pcie-mvme-gen4-m-2-2280-3d-nand-internal-solid-state-drive-with-cooling-pad-up-to-7-400-mb-s-gm7000-2tb,existing
140mm 5.5inch Fan Dust Filter Mesh Magnetic Frame PVC Computer PC Case Fan Dust ...,"ETB 1917
",https://www.ubuy.et/en/product/1DM379HW-140mm-fan-dust-filter-mesh-magnetic-frame-pvc-computer-pc-case-fan-dust-proof-filter-cover-grills-bl,existing
MY MIRONEY 1.57 Black Corner Protector 16Pcs Metal Cabinets Speaker Corners ...,"ETB 2941
",https://www.ubuy.et/en/product/1AV1YJGCO-my-mironey-1-57-black-corner-protector-16pcs-metal-cabinets-speaker-corners-protector-for-flight-road-case-cabinet-amplifier-speaker-cabinet,existing
TriPro Binaural 4 Pin RJ9 Telephone Headset for Landline Phones,"ETB 2502
",https://www.ubuy.et/en/product/6WVXQXGC-tripro-4-pin-rj9-telephone-headset-for-landline-desk-phones-h800d,existing
ReplacementScrews M5 x 16mm Base Stand Screws for Many Sony TVs - Set of 4,"ETB 1770
",https://www.ubuy.et/en/product/H4AMA14-replacementscrews-m5-x-16mm-base-stand-screws-for-many-sony-tvs-set-of-4,existing
"MOSISO Laptop Shoulder Bag Compatible with MacBook Air/Pro, 13-13.3 inch Notebook, ...","ETB 3527
",https://www.ubuy.et/en/product/4PD1JAU-mosiso-laptop-shoulder-bag-compatible-with-macbook-pro-air-13-inch-13-13-3-inch-notebook-computer-canvas-cross-grain-marble-carrying-briefcase-sleeve,existing
"Geekria Headphone Amplifier Player Portable Case for Fiio M15, M11 Pro, M6, M9, ...","ETB 2795
",https://www.ubuy.et/en/product/PZPSTAG-geekria-headphone-amplifier-player-portable-case-for-fiio-m15-m11-pro-m6-m9-creative-e5-g5-g6-sony-pha-2-shanling-m6-m5s-protective-carrying-mp3-mp4-p,existing
UFQ A28 ANR Aviation Headset Active Noise Reduction-UFQ A28 with Mp3 Input b Grade ...,"ETB 40127
",https://www.ubuy.et/en/product/4CV0X2Y-ufq-a28-great-anr-aviation-headset-active-noise-reduction-compare-with-rugged-air-ra950-but-ufq-a28-with-mp3-input-bose-grade-hi-fi-sound-for-music-an,new
Patriot Viper Steel DDR4 RAM 64GB 2X32GB 3600MHz CL18 UDIMM Desktop Gaming Memory ...,"ETB 15323
",https://www.ubuy.et/en/product/36QRUTU-patriot-viper-steel-series-ddr4-64gb-2-x-32gb-3600mhz-kit,new
ONETAK NEMA 14-30P to 6-50R 240V 30 Amp 4 Prong Male Plug to 50 Amp 3 Prong Female ...,"ETB 4322
4650

",https://www.ubuy.et/en/product/78RBY7KO-onetak-nema-14-30p-to-6-50r-240v-30-amp-4-prong-male-plug-to-50-amp-3-prong-female-receptacle-genera,new
Double Antenna Mast Clamp Kit Anti-Rust Steel V Jaw Block with U Bolts for TV CB ...,"ETB 2794
",https://www.ubuy.et/en/product/212E1MT8-double-antenna-mast-clamp-v-jaw-block-with-u-bolts-anti-rust-finished-for-tv-cb-ham-antenna-double-p,new
"Dell Inspiron 15.6 inch HD Laptop,Intel 4205U Processor,8GB DDR4 RAM,1TB HDD,Online ...","ETB 70726
",https://www.ubuy.et/en/product/1RXOXXQ-dell-inspiron-15-6-hd-laptop-intel-4205u-processor-8gb-ddr4-ram-1tb-hdd-online-class-ready-webcam-wifi-hdmi-bluetooth-win10-home-black,new
"New HP Pavilion Desktop Computer 570, Intel Core i5-7400, 8GB RAM, 128SSD and 1TB ...","ETB 100151
",https://www.ubuy.et/en/product/12DLE5TS-new-hp-pavilion-desktop-computer-570-intel-core-i5-7400-8gb-ram-128ssd-and-1tb-hd-windows-10,new
Aperion Audio Premium Silver Cable Set - 4FT for Super Tweeters Pair,"ETB 11580
",https://www.ubuy.et/en/product/1QCZ5KGQ-aperion-audio-super-tweeter-speakers-silver-cable-4ft,existing
"Supersonic SC-2211 21.5-Inch DLED FHD TV with Built-in ATSC & NTSC, HDMI, USB ...","ETB 23291
",https://www.ubuy.et/en/product/36J87UI-supersonic-sc-2211-22-inch-1080p-led-widescreen-hdtv-with-hdmi-input-ac-dc-compatible,existing
"Fintie Silicone Case with Carabiner Keychain for Tile Pro 2020 & 2018, Anti-Scratch ...","ETB 1331
",https://www.ubuy.et/en/product/Q5KX8SII-fintie-silicone-case-with-carabiner-keychain-for-tile-pro-2020-2018-anti-scratch-lightweight-soft-pr,existing
Scosche ICGM12BN Double DIN Radio Install Dash Kit Compatible with Select 2004-09 ...,"ETB 4259
",https://www.ubuy.et/en/product/7KVODAII-scosche-install-centric-icgm12bn-compatible-with-select-gm-2005-16-class-ii-double-din-complete-basi,existing
Life Q 10 / Life 2 NEO Earpads Replacement Ear Cushion Foam Ear Pads Soft Cushion ...,"ETB 2356
2649

",https://www.ubuy.et/en/product/3VTLYJV5G-defean-life-q10-earpads-replacement-ear-cushion-foam-cover-ear-pads-soft-cushion-compatible-with-anker-soundcore-life-q10-q10-bluetooth-headphones,existing
UFL to SMA M.2 NGFF U.FL to RP-SMA Female MHF4 IPX4 IPEX4 Ipex Connector Pigtail ...,"ETB 1551
1624

",https://www.ubuy.et/en/product/1F62TI6U-ufl-to-sma-m-2-ngff-u-fl-to-rp-sma-female-mhf4-ipx4-ipex4-ipex-connector-pigtail-wifi-antenna-extens,existing
DB15 Solderless Serial to 15-pin Port Terminal Adapter Connector Breakout Board ...,"ETB 2649
",https://www.ubuy.et/en/product/1PD7CM8W-anmbest-db15-solderless-serial-to-15-pin-port-terminal-adapter-connector-breakout-board-with-case-lo,existing
CISSOOK Floral Case Compatible with MacBook Pro 14 Inch 2023 2021 Release A2992 ...,"ETB 3673
",https://www.ubuy.et/en/product/4LC95WS48-cissook-abstract-art-floral-case-compatible-with-macbook-pro-14-inch-2021-release-a2442-m1-pro-max-model-clear-plastic-hard-shell-for-macbook-pro-14,existing
Laeacco Floral Background 5x7ft Oil Painting Watercolor Drawing Wall Flowers ...,"ETB 3337
3527

",https://www.ubuy.et/en/product/1AV5PTT3C-laeacco-floral-background-5x7ft-oil-painting-watercolor-drawing-wall-flowers-photography-background-light-purple-blooming-spring-cherry-blossoms,existing
"mCover Hard Shell Case for New 2020 14"" Lenovo IdeaPad Flex 5 -14 ARE05 81X2 AMD ...","ETB 4815
",https://www.ubuy.et/en/product/2AY2ZBEW-mcover-hard-shell-case-for-new-2020-14-lenovo-ideapad-flex-5-14are05-81x2-amd-convertible-laptop-not,new
FoMaKo PTZ Camera 30X Optical Zoom HDMI PTZ Bundle with PTZ Controller PoE ...,"ETB 252262
",https://www.ubuy.et/en/product/YCUYBS7Q-fomako-30xzoom-hd-1080p-3g-sdi-hdmi-streaming-cameras-2pcs-with-ip-network-ptz-keyboard-controller-1,existing
"Mesh Loop Bands Compatible with Fitbit Charge 5/Charge 6 Bands, Metal Adjustable ...","ETB 2209
2356

",https://www.ubuy.et/en/product/480Y1QZ72-magnetic-mesh-loop-bands-only-compatible-with-fitbit-charge-5-bands-metal-adjustable-stainless-steel-wristbands-replacement-straps-for-charge-5,existing
AkoaDa USB 2.0 Printer Cable 10ft USB Type A Male to B Male Printer Scanner Cord ...,"ETB 2209
",https://www.ubuy.et/en/product/4BYZZIU-usb-2-0-printer-cable-6-6ft-akoada-usb-type-a-male-to-b-male-printer-scanner-cord-high-speed-compatible-with-hp-canon-dell-epson-lexmark-xerox-samsung,existing
GearIT 14 AWG Speaker Cable with Banana Plugs 14Ga Banana Wire for Bi-Wire Bi-Amp ...,"ETB 7625
",https://www.ubuy.et/en/product/3NRMMFY6Y-gearit-14-awg-speaker-cable-with-banana-plugs-2-pack-16-4-feet-5-meter-14ga-banana-wire-for-bi-wire-bi-amp-hifi-surround-sound-black-16-4-ft,existing
Ricoh Theta V 4k 360 Spherical Camera,"ETB 64954
69417

",https://www.ubuy.et/en/product/2Z9P57GG-ricoh-theta-v-4k-360-spherical-camera,existing
"CyberPower CP685AVRG AVR UPS System, 685VA/390W, 8 Outlets, Compact","ETB 15087
15965

",https://www.ubuy.et/en/product/3NM8D3S-cyberpower-cp685avrg-avr-ups-system-685va-390w-8-outlets-compact-black,existing
"IronBox Electric - Heavy-Duty C14 to C19 Power Cord, 15A, 250V, 14/3 SJT - IEC60320 ...","ETB 2097
",https://www.ubuy.et/en/product/SBC1CBK-c14-to-c19-power-cords-8-foot-black-15a-250v-14-3-awg-iron-box-part-ibx-4922-08,existing
"SCREENARAMA New Screen Replacement for Dell Inspiron 5559 P51F004, FHD 30pins ...","ETB 10600
",https://www.ubuy.et/en/product/1N9HYYYJ4-screenarama-new-screen-replacement-for-dell-inspiron-5559-p51f004-fhd-1920x1080-ips-matte-lcd-led-display-with-tools,existing
Crucial 2GB Single DDR2 800MHz PC2-6400 CL6 SODIMM 200-Pin Notebook Memory Module ...,"ETB 2606
",https://www.ubuy.et/en/product/1F76SUK8-crucial-2gb-single-ddr2-800mhz-pc2-6400-cl6-sodimm-200-pin-notebook-memory-module-ct25664ac800,new
Badtz Maru Ugly Face Die Cut Vinyl Decorative Decal Sticker for Car Truck Tablets ...,"ETB 1988
",https://www.ubuy.et/en/product/1BP9YQE8-badtz-maru-ugly-face-sanrio-stickers-symbol-5-5-decorative-die-cut-decal-for-cars-tablets-laptops-sk,existing
Flirc Raspberry Pi 3 Case,"ETB 3082
",https://www.ubuy.et/en/product/1RO2T1M-flirc-raspberry-pi-3b-case,existing
"tisino 1/4"" TS Mono to XLR Adapter, Unbalanced Quarter Inch 6.35mm Male to XLR Male ...","ETB 2063
",https://www.ubuy.et/en/product/95H75F3C-tisino-1-4-ts-mono-to-xlr-adapter-unbalanced-quarter-inch-6-35mm-male-to-xlr-male-adapters-2-pack,existing
iFLEX Adjustable Cell Phone Stand and Tablet Stand for Work and Home Flexible ...,"ETB 2063
2795

",https://www.ubuy.et/en/product/12EPNXTW-iflex-adjustable-cell-phone-stand-and-tablet-stand-for-work-and-home-flexible-phone-holder-is-the-pe,existing
"Surface Book 2 Charger, AYNEFF 102W 15V 6.33A Surface Laptop Power Supply ...","ETB 6309
",https://www.ubuy.et/en/product/5CN5BK6-surface-book-2-charger-ayneff-102w-15v-6-33a-surface-laptop-power-supply-compatible-with-microsoft-surface-book-2-3-surface-laptop-2-3-surface-pro-7-p,existing
"Glow EZ Lock 42"" Collapsible White Beauty Dish Softbox w/Bowens Mount Speedring and ...","ETB 12898
15094

",https://www.ubuy.et/en/product/UXILXO-glow-ez-lock-collapsible-white-beauty-dish-42,existing
Bitty Boomers Marvel Iron Man - Mini Bluetooth Speaker,"ETB 3698
",https://www.ubuy.et/en/product/BRE2EV4-bitty-boomers-nickelodeon-teenage-mutant-ninja-turtles-donatello-bluetooth-speaker,existing
"Cable Matters 10Gbps Snagless Cat 6 Ethernet Cable 20 ft Cat 6 Cable, Cat6 Cable, ...","ETB 2034
",https://www.ubuy.et/en/product/BTQ75HS-cable-matters-snagless-cat6-ethernet-cable-cat6-cable-cat-6-cable-in-black-20-ft,existing
ATEN 8-Port USB/PS2 Combo KVM Switch CS1308 Black,"ETB 32262
",https://www.ubuy.et/en/product/1QKLP6CA-aten-8-port-usb-ps2-combo-kvm-switch-cs1308-black,existing
Verbatim 32GB PinStripe Retractable USB 2.0 Flash Thumb Drive 10 Pack Black,"ETB 5615
6071

",https://www.ubuy.et/en/product/1W6ELPI-verbatim-32gb-pinstripe-usb-flash-drive-business-10pk-black,existing
"90W Power Cord for HP All-in-One Desktop PC 18'' 19'' 20"" 21"" 22"" 23"" 24"" 27"", ...","ETB 2925
",https://www.ubuy.et/en/product/1CHT4L9C-90w-ac-adapter-power-supply-cord-laptop-charger-for-hp-pavilion-dv4-dv6-dv7-g50-g60-g60t-g61-g62-g72,new
GDSTIME 120mm PWM 4 Pin 12V Dual Ball Bearing DC Brushless Blower Cooling Fan ...,"ETB 3088
3820

",https://www.ubuy.et/en/product/2MBKRN2-gdstime-120mm-pwm-4-pin-12v-dual-ball-bearing-dc-brushless-blower-cooling-fan-4-72x4-72x1-26-inch-for-car-seat-amplifier-inflatables-inverter-ventilat,existing
"JBL MBP10AM 10"" BassPro Amplified Marine Subwoofer Enclosure","ETB 34265
",https://www.ubuy.et/en/product/13O0JI2G-jbl-mbp10-10-marine-audio-250w-powered-subwoofer-system,existing
MTX Audio JH10001 Jackhammer Series 1000W Monoblock Class-D Car Audio Amplifier,"ETB 32807
65009

",https://www.ubuy.et/en/product/R86REZS-mtx-audio-jh10001-jackhammer-series-1000w-monoblock-class-d-car-audio-amplifier,existing
NMD-MAT Fan 5915PC-12T-B30-A00 NMB Minebea 5915PC-12T-B30,"ETB 6456
",https://www.ubuy.et/en/product/RVUGLP6-nmd-mat-fan-5915pc-12t-b30-a00-nmb-minebea-5915pc-12t-b30,existing
"Fancity Compatible with MacBook Air 13 inch Case 2020 2021 M1 A2337 A2179 A1932, ...","ETB 3234
",https://www.ubuy.et/en/product/S9DWTU6-case-compatible-with-2020-macbook-air-13-inch-a2337-m1-a2179-air-13-3-with-touch-id-retina-hard-plas,existing
New 3pcs Gel Ear Bud Earbuds tip + 2pcs Ear Hook Loop earhooks Replacement for ...,"ETB 2063
",https://www.ubuy.et/en/product/DRQUSQM-new-3pcs-gel-ear-bud-earbuds-tip-2pcs-ear-hook-loop-earhooks-replacement-for-jabra-easycall-easygo-clear-usa-cell-phones-parts,existing
CP100d CP200 Ear Clip Headset Earpiece is Compatible with Motorola BRP40 CP200 ...,"ETB 2063
",https://www.ubuy.et/en/product/2BK44GYA-goodqbuy-2-pin-g-shape-clip-ear-headset-earpiece-is-compatible-with-motorola-brp40-cp200-cp200d-cp18,existing
"USB C Docking Station Dual Monitor, LIONWEI Laptop USB C Hub, USB C Dock Multiport ...","ETB 4990
6455

",https://www.ubuy.et/en/product/35H8RQ6-usb-c-hub-dual-hdmi-usb-c-to-dual-monitors-adapter-with-dual-4k-hdmi-3-usb-pd-charging-port-usb-c-docking-station-compatible-for-dell-xps-13-15-lenovo,existing
"Lowepro Powder Backpack 500 AW Grey/Orange, Large","ETB 50230
",https://www.ubuy.et/en/product/2008OMWI-lowepro-powder-backpack-500-aw-grey-orange,existing
"Planet Audio AC5000.1D Anarchy Series Car Amplifier - 5000 High Output, Class D, ...","ETB 31337
",https://www.ubuy.et/en/product/DRJ8MNE-planet-audio-channel-car-amplifier-1800-watts,existing
Avolusion HDDGear 6TB 6000GB 7200RPM 64MB Cache USB 3.0 External Gaming Hard Drive ...,"ETB 18005
",https://www.ubuy.et/en/product/EUS23LC-avolusion-hddgear-6tb-6000gb-7200rpm-64mb-cache-usb-3-0-external-ps4-gaming-hard-drive-ps4-pre-formatted-ps4-ps4-slim-ps4-slim-pro-2-year-warranty,existing
"Anker iPhone 11 Charger, USB C to Lightning Cable [3ft Apple MFi Certified] ...","ETB 2941
",https://www.ubuy.et/en/product/LAEXCJZM-anker-usb-c-to-lightning-cable-6ft-mfi-certified-powerline-ii-nylon-braided-cable-for-for-iphone-12-,existing
Deal4GO Slot 1/ Slot 2 2280 M.2 SSD Heatsink Cover Plate C99KM 0C99KM Thermal ...,"ETB 3381
",https://www.ubuy.et/en/product/1IYBXGZC0-deal4go-slot-1-slot-2-2280-m-2-ssd-heatsink-cover-plate-c99km-0c99km-thermal-shield-for-dell-alienware-x17-r1-gaming-laptop,existing
1000' Ft CAT6 23 AWG Shielded STP Ethernet Network Cable Blue Bulk Solid Twisted ...,"ETB 19628
",https://www.ubuy.et/en/product/YG5G253U-ubigear-1000-x27-ft-bulk-cat5e-24-awg-stp-shielded-twist-pair-solid-network-cable-blue-feet-cat5e-10,existing
Tether Tools TetherPro USB 3.0 to Micro-B Cable | for Fast Transfer and Connection ...,"ETB 6455
7919

",https://www.ubuy.et/en/product/3LGP800-tether-tools-tetherpro-usb-3-0-to-micro-b-cable-15-46m-high-visibility-orange,existing
"XVX PBT Keycaps - Side Print Keycap Set, Double Shot Shine Through Custom Keycaps, ...","ETB 3234
",https://www.ubuy.et/en/product/JMV5RYL4-xvx-keycaps-60-percent-2nd-generation-japanese-anime-keycap-oem-profile-pbt-keycaps-with-puller-for-,existing
Audio Technica Audiophile ATH-AD2000X Open-Air Headphones,"ETB 75525
",https://www.ubuy.et/en/product/32TDONVO-audio-technica-audiophile-ath-ad2000x-open-air-headphones,existing
Sigma 1.4x Teleconverter TC-1401 for Canon,"ETB 46277
51694

",https://www.ubuy.et/en/product/PEM7OUY-sigma-1-4x-teleconverter-tc-1401-for-canon,existing
TZe-221 TZ Tape 9mm 0.35 Laminated White Replacement for Brother P Touch Label Tape ...,"ETB 2795
",https://www.ubuy.et/en/product/RG2H3LA6-oozmas-compatible-label-tape-replacement-for-brother-tze-221-tz-9mm-tape-0-35-inch-laminated-white-c,existing
"Legrand Wiremold CMK60 In Wall TV Low Voltage Grommet Kit, Cable Management Kit, ...","ETB 4714
",https://www.ubuy.et/en/product/1NHM7BO8-legrand-wiremold-cmk60-wall-grommet-kit-hides-cords-and-cables-wall-mount-cable-pass-through-white,existing
"Lowrance HDI Skimmer 83/200 455/800 T/M Transducer Marine , Boating Equipment","ETB 23751
",https://www.ubuy.et/en/product/C1147F2-lowrance-hdi-skimmer-83-200-455-800-t-m-transducer-marine-boating-equipment,new
Vilros Raspberry Pi Zero W Complete Starter Kit-Premium Clear Case Edition-Includes ...,"ETB 7919
",https://www.ubuy.et/en/product/CI60JOO-raspberry-pi-zero-w-complete-starter-kit-premium-black-case-edition-includes-pi-zero-w-and-7-essential-accessories,new
Dell Latitude E5430 E5530 E6230 E6330 6430U AC Laptop Notebook Charger Adapter,"ETB 4111
",https://www.ubuy.et/en/product/8MJNXX6G-dell-latitude-e5430-e5530-e6230-e6330-6430u-ac-laptop-notebook-charger-adapter,new
LOVEVOOK Laptop Backpack for Women Fashion Business Computer Backpacks Travel Bags ...,"ETB 6014
",https://www.ubuy.et/en/product/4PGHGIO-lovevook-laptop-backpack-for-women-travel-business-computer-bag-purse-bookbag-with-usb-port-fits-17-inch-laptop-pink-navy,new
Enermax ETS-T50 Axe Addressable RGB CPU Air Cooler 230W+ TDP for Intel/AMD Univeral ...,"ETB 10809
",https://www.ubuy.et/en/product/20F34B2-enermax-ets-t50-axe-addressable-rgb-cpu-air-cooler-230w-tdp-for-intel-amd-univeral-socket-5-direct-contact-heat-pipes-120mm-pwm-fan-black-ets-t50a-bk,new
6-Pack Replace for Dymo Letratag Refills Colored Plastic Dymo Label Maker Refills ...,"ETB 2736
",https://www.ubuy.et/en/product/SEQF7Q6-wonfoucs-compatible-label-tape-replacement-for-dymo-label-maker-refills-12mm-x-4m-1-2-x-13-plastic-t,new
CableMod C-Series Pro ModFlex Sleeved Cable Kit for Corsair Type 4 RM Black ...,"ETB 15226
",https://www.ubuy.et/en/product/15TM1KNY4-cablemod-c-series-pro-modflex-sleeved-cable-kit-for-corsair-rm-black-label-rmi-rmx-black,new
Spigen Tempered Glass Screen Protector [GlasTR EZ FIT] designed for Mercedes Benz ...,"ETB 6894
",https://www.ubuy.et/en/product/481GBLQ8Q-spigen-tempered-glass-screen-protector-glas-tr-ez-fit-designed-for-mercedes-benz-e-class-crystal-clear,existing
"XLEADER Travel Case Packed, Upgraded, Bluetooth Speaker Portable Wireless, LED ...","ETB 4552
",https://www.ubuy.et/en/product/41TXX15O4-xleader-soundangel-a8-3rd-gen-lavender-color-led-touch-bluetooth-speaker-with-waterproof-case-15h-music-5w-3d-sound-tf-card-little-pocket-speaker,new
"Yustda 18V AC/DC Adapter for Pro-Ject Project Audio Phono Box USB, Phono Box USB V, ...","ETB 3451
",https://www.ubuy.et/en/product/1IMMB8PUU-yustda-18v-ac-dc-adapter-for-pro-ject-project-audio-phono-box-usb-phono-box-usb-v-tube-box-s-tube-box-ds-mm-mc-phono-box-s-phono-box-ds-ds,new
Minigadgets IFIWALLOUTLET Wall Outlet with 1080P Wi-Fi Camera,No price,https://www.ubuy.et/en/product/1HCN23IX0-minigadgets-bbwifiwalloutlet-wall-outlet-with-1080p-wi-fi-camera,existing
"HOMELUX THEORY Foldable Laptop Stand for Desk Adjustable Height, Portable Aluminum ...",No price,https://www.ubuy.et/en/product/1DJV96Q0-homelux-theory-portable-laptop-stand-double-layer-6-9-levels-adjustable-ergonomic-portable-aluminum-,existing
SSD SATA mSATA 128GB Dogfish Internal Solid State Drive High Performance Hard Drive ...,No price,https://www.ubuy.et/en/product/1PF55NTY-ssd-sata-msata-128gb-dogfish-internal-solid-state-drive-high-performance-hard-drive-for-desktop-lapt,existing
"NewYork Cables Cat6 24 Port Patch Panel 19 Inch, 1U Patch Panel for Easy Rack ...",No price,https://www.ubuy.et/en/product/ZZR8RJ8-newyork-cables-24-port-patch-panel-cat6-1u-rackmount-or-wall-mount-poe-10-gigabit-ethernet-punch-pan,existing
"SCREENARAMA New Screen Replacement for NT156WHM-N44 V8.0, HD 1366x768, Glossy, LCD ...",No price,https://www.ubuy.et/en/product/59IYIP1JI-screenarama-new-screen-replacement-for-nt156whm-n44-v8-0-hd-1366x768-glossy-lcd-led-display-with-tools,existing
Antrader 12V DC Dual Ball Bearing Brushless Radial Blower Cooling Fan 50x50x15mm ...,No price,https://www.ubuy.et/en/product/SJYK1MMA-antrader-12v-dual-ball-bearing-brushless-dc-radial-blower-cooling-fan-for-diy-3d-printer-extruder-hu,existing
"9V AC Power Adapter Fits for Zoom AD-16A/D AC Adapter for Zoom Guitar Pedals G1on, ...",No price,https://www.ubuy.et/en/product/1GEMM6A6-omilik-9v-ac-power-adapter-fits-zoom-ad-16a-d-ac-adapter-for-zoom-guitar-pedals-g1on-g1xon-g2nu-g2-1,existing
Multi-Adapter Cable Tethers Kit - Nylon Coated Stainless Steel Wire Tether Cable - ...,No price,https://www.ubuy.et/en/product/11SKUERU-tetherties-multi-adapter-kit-cable-tethers-for-multiple-adapters-and-dongles-stop-theft-of-conferenc,existing
USB 3.0 A DC DC Converter Buck Module 12V/24V to 5V 3A Step Down Voltage Regulator ...,No price,https://www.ubuy.et/en/product/QJ6SVOJK-sslhong-usb-3-0-a-dc-dc-converter-buck-module-12v-24v-to-5v-3a-step-down-voltage-regulator-charger,existing
"Poyiccot Speaker Wire to RCA Adapter Converter, RCA to Speaker Wire Adapter ...",No price,https://www.ubuy.et/en/product/2AJ9WOZ4-poyiccot-speaker-wire-to-rca-adapter-converter-rca-to-speaker-wire-adapter-subwoofer-speaker-phono-r,existing
"CCA CRA in Ear Monitor, Ultra-Thin Diaphragm Dynamic Driver IEM Earphones, Clear ...",No price,https://www.ubuy.et/en/product/4DJ29DV82-cca-cra-in-ear-earphone-ultra-thin-diaphragm-dynamic-driver-iem-clear-sound-amp-deep-bass-wired-earbuds-with-tangle-free-removable-cord,existing
"2 Pairs 6.5"" Plastic Speaker Spacer Rings - Subwoofer Mid Range Custom Installation ...",No price,https://www.ubuy.et/en/product/1N0IQTRM-2-pairs-6-5-plastic-speaker-spacer-rings-subwoofer-mid-range-custom-installation-mounting-adapter,existing
"FLYPROFiber- LC to LC Fiber Patch Cable OM3 4M, Length Options 0.2m-200m, 10GB ...",No price,https://www.ubuy.et/en/product/PWM5XD2-fiber-optic-cables-lc-to-lc-om3-10gb-multimode-duplex-fiber-optic-cord-50-125um-upc-upc-lszh-for-sfp-transceiver-4m-13ft,existing
"MY MIRONEY 1.57"" Black Corner Protector 16Pcs Metal Cabinets Speaker Corners ...",No price,https://www.ubuy.et/en/product/1AV1YJGCO-my-mironey-1-57-black-corner-protector-16pcs-metal-cabinets-speaker-corners-protector-for-flight-road-case-cabinet-amplifier-speaker-cabinet,existing
4K USB Camera Module Autofocus with Dual Microphone for Computer and Raspberry Pi ...,No price,https://www.ubuy.et/en/product/1HEBEL6DS-4k-autofocus-usb-camera-module-compact-camera-module-with-microphone-sony-imx415-2160p-camera-module-with-audio-4k-30fps-video-cam-module-mini-desktop,existing
100ft - 3/4 inch PET Expandable Braided Sleeving BlackBlue Alex Tech Braided ...,No price,https://www.ubuy.et/en/product/QM638TI-100ft-3-4-inch-pet-expandable-braided-sleeving-blackblue-alex-tech-braided-cable-sleeve,existing
BlackBerry ACC-52983-001 Mini Bluetooth Speaker - Retail Packaging - White,No price,https://www.ubuy.et/en/product/OUM23NM-blackberry-acc-52983-001-mini-bluetooth-speaker-retail-packaging-white,existing
MOSISO Compatible with MacBook Pro 13 inch Case M2 2024 2023 2022 2021 2020 A2338 ...,No price,https://www.ubuy.et/en/product/31IFNEO-mosiso-macbook-pro-13-inch-case-2020-release-a2338-m1-a2289-a2251-heavy-duty-plastic-hard-shell-case-with-tpu-bumper-keyboard-cover-only-compatible-wi,existing
Monster 2 oz. Spray Screen Cleaner Kit with Microfiber Cloth for Electronic ...,No price,https://www.ubuy.et/en/product/8BIN0N9E-monster-2-oz-spray-screen-cleaner-kit-with-microfiber-cloth-for-electronic-devices-ideal-for-led-lcd,existing
Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i5 10th Gen i5-10500T ...,No price,https://www.ubuy.et/en/product/3MSFQ7MB4-dell-optiplex-3000-3080-desktop-computer-intel-core-i5-10th-gen-i5-10500t-hexa-core-6-core-2-30-ghz-16-gb-ram-ddr4-sdram-256-gb-nvme-m-2-pci,existing
"Rockville KRYPTON MF4 2400W Peak 4-Channel Marine Amplifier, Black, IPX6, Class AB, ...",No price,https://www.ubuy.et/en/product/1NTM1VRIC-rockville-krypton-mf4-2400w-peak-600w-rms-4-channel-marine-amplifier-boat-amp,existing
